t_us,t_s,x_m,y_m,yaw_rad,vx_body_m_s,vy_body_m_s,yaw_rate_rad_s,line_position_m,line_error_m,line_visible,line_confidence,pwm_left,pwm_right,motor_current_left_a,motor_current_right_a,motor_torque_left_nm,motor_torque_right_nm,wheel_force_left_n,wheel_force_right_n,desired_wheel_force_left_n,desired_wheel_force_right_n,slip_left,slip_right,normal_left_n,normal_right_n,battery_voltage_v,sensor_00_adc,sensor_01_adc,sensor_02_adc,sensor_03_adc,sensor_04_adc,sensor_05_adc,sensor_06_adc,sensor_07_adc,sensor_08_adc,sensor_09_adc,sensor_10_adc,sensor_11_adc,sensor_12_adc,sensor_13_adc,sensor_14_adc,sensor_15_adc
9483000,9.483000000,0.190323234,-0.001579150,-0.013062734,0.020710026,0.000000000,-0.000000000,0.000000000,0.000000000,1,0.250000000,0.340000,0.340000,0.001882876,0.001882877,0.000132390,0.000132390,-0.000000002,0.000000002,0.013238975,0.013238980,0.000000000,0.000000000,0.882598500,0.882598500,7.380960000,4095,4095,4095,4095,4095,4095,0,0,0,0,4095,4095,4095,4095,4095,4095
9484000,9.484000000,0.190343942,-0.001579420,-0.013062734,0.020710026,0.000000000,-0.000000000,0.000000000,0.000000000,1,0.250000000,0.340000,0.340000,0.001882877,0.001882877,0.000132390,0.000132390,-0.000000000,0.000000000,0.013238977,0.013238978,0.000000000,0.000000000,0.882598500,0.882598500,7.380960000,4095,4095,4095,4095,4095,4095,0,0,0,0,4095,4095,4095,4095,4095,4095
9485000,9.485000000,0.190364650,-0.001579691,-0.013062734,0.020710026,0.000000000,-0.000000000,0.000000000,0.000000000,1,0.250000000,0.340000,0.340000,0.001882877,0.001882877,0.000132390,0.000132390,-0.000000000,0.000000000,0.013238977,0.013238978,0.000000000,0.000000000,0.882598500,0.882598500,7.380960000,4095,4095,4095,4095,4095,4095,0,0,0,0,4095,4095,4095,4095,4095,4095
9486000,9.486000000,0.190385358,-0.001579961,-0.013062734,0.020710026,0.000000000,-0.000000000,0.000000000,0.000000000,1,0.250000000,0.340000,0.340000,0.001882877,0.001882877,0.000132390,0.000132390,-0.000000000,0.000000000,0.013238977,0.013238978,0.000000000,0.000000000,0.882598500,0.882598500,7.380960000,4095,4095,4095,4095,4095,4095,0,0,0,0,4095,4095,4095,4095,4095,4095
9487000,9.487000000,0.190406067,-0.001580232,-0.013062734,0.020710026,0.000000000,-0.000000000,0.000000000,0.000000000,1,0.250000000,0.340000,0.340000,0.001882877,0.001882877,0.000132390,0.000132390,-0.000000000,0.000000000,0.013238977,0.013238978,0.000000000,0.000000000,0.882598500,0.882598500,7.380960000,4095,4095,4095,4095,4095,4095,0,0,0,0,4095,4095,4095,4095,4095,4095
9488000,9.488000000,0.190426775,-0.001580502,-0.013062734,0.020710026,0.000000000,-0.000000000,0.000000000,0.000000000,1,0.250000000,0.340000,0.340000,0.001882877,0.001882877,0.000132390,0.000132390,-0.000000000,0.000000000,0.013238977,0.013238978,0.000000000,0.000000000,0.882598500,0.882598500,7.380960000,4095,4095,4095,4095,4095,4095,0,0,0,0,4095,4095,4095,4095,4095,4095
9489000,9.489000000,0.190447483,-0.001580773,-0.013062734,0.020710026,0.000000000,-0.000000000,0.000000000,0.000000000,1,0.250000000,0.340000,0.340000,0.001882877,0.001882877,0.000132390,0.000132390,-0.000000000,0.000000000,0.013238977,0.013238978,0.000000000,0.000000000,0.882598500,0.882598500,7.380960000,4095,4095,4095,4095,4095,4095,0,0,0,0,4095,4095,4095,4095,4095,4095
9490000,9.490000000,0.190468191,-0.001581043,-0.013062734,0.020710026,0.000000000,-0.000000000,0.000000000,0.000000000,1,0.250000000,0.340000,0.340000,0.001882877,0.001882877,0.000132390,0.000132390,-0.000000000,0.000000000,0.013238977,0.013238978,0.000000000,0.000000000,0.882598500,0.882598500,7.380960000,4095,4095,4095,4095,4095,4095,0,0,0,0,4095,4095,4095,4095,4095,4095
9491000,9.491000000,0.190488900,-0.001581314,-0.013062734,0.020710026,0.000000000,-0.000000000,0.000000000,0.000000000,1,0.250000000,0.340000,0.340000,0.001882877,0.001882877,0.000132390,0.000132390,-0.000000000,-0.000000000,0.013238977,0.013238977,0.000000000,0.000000000,0.882598500,0.882598500,7.380960000,4095,4095,4095,4095,4095,4095,0,0,0,0,4095,4095,4095,4095,4095,4095
9492000,9.492000000,0.190509608,-0.001581584,-0.013062734,0.020710026,0.000000000,-0.000000000,0.000000000,0.000000000,1,0.250000000,0.340000,0.340000,0.001882877,0.001882877,0.000132390,0.000132390,-0.000000000,-0.000000000,0.013238977,0.013238977,0.000000000,0.000000000,0.882598500,0.882598500,7.380960000,4095,4095,4095,4095,4095,4095,0,0,0,0,4095,4095,4095,4095,4095,4095
9493000,9.493000000,0.190530316,-0.001581855,-0.013062734,0.020710026,0.000000000,-0.000000000,0.000000000,0.000000000,1,0.250000000,0.340000,0.340000,0.001882877,0.001882877,0.000132390,0.000132390,-0.000000000,-0.000000000,0.013238977,0.013238977,0.000000000,0.000000000,0.882598500,0.882598500,7.380960000,4095,4095,4095,4095,4095,4095,0,0,0,0,4095,4095,4095,4095,4095,4095
9494000,9.494000000,0.190551024,-0.001582125,-0.013062734,0.020710026,0.000000000,-0.000000000,0.000000000,0.000000000,1,0.250000000,0.340000,0.340000,0.001882877,0.001882877,0.000132390,0.000132390,-0.000000000,-0.000000000,0.013238977,0.013238977,0.000000000,0.000000000,0.882598500,0.882598500,7.380960000,4095,4095,4095,4095,4095,4095,0,0,0,0,4095,4095,4095,4095,4095,4095
9495000,9.495000000,0.190571733,-0.001582396,-0.013062734,0.020710026,0.000000000,-0.000000000,0.002400000,0.002400000,1,0.187500000,0.224800,0.455200,0.001882877,0.001882877,0.000132390,0.000132390,-0.000000000,-0.000000000,0.013238977,0.013238977,0.000000000,0.000000000,0.882598500,0.882598500,7.380960000,4095,4095,4095,4095,4095,4095,0,0,0,4095,4095,4095,4095,4095,4095,4095
9496000,9.496000000,0.190592404,-0.001582666,-0.012941071,0.020709638,0.000000000,0.146827095,0.000000000,0.000000000,1,0.250000000,0.424000,0.256000,0.074820951,0.082332569,-0.005260848,0.005789009,-0.539323786,0.565661895,-0.526084808,0.578900872,0.000000000,0.000000000,0.882598500,0.882598500,7.380960000,4095,4095,4095,4095,4095,4095,0,0,0,0,4095,4095,4095,4095,4095,4095
9497000,9.497000000,0.190613002,-0.001582932,-0.012939006,0.020562538,0.000000000,-0.046185301,0.000000000,0.000000000,1,0.250000000,0.340000,0.340000,0.187057276,0.179525874,0.013152465,-0.012622913,1.045879222,-1.072357177,1.315246472,-1.262291301,0.241831622,0.191832319,0.882598500,0.882598500,7.380960000,4095,4095,4095,4095,4095,4095,0,0,0,0,4095,4095,4095,4095,4095,4095
9498000,9.498000000,0.190633709,-0.001583200,-0.012949182,0.020710022,0.000000000,-0.005062018,0.000000000,0.000000000,1,0.250000000,0.340000,0.340000,0.014061139,0.017866565,-0.000988674,0.001256243,-0.112106359,0.112385308,-0.098867381,0.125624286,0.000000000,0.000000000,0.882598500,0.882598500,7.380960000,4095,4095,4095,4095,4095,4095,0,0,0,0,4095,4095,4095,4095,4095,4095
9499000,9.499000000,0.190654418,-0.001583468,-0.012950297,0.020710026,0.000000000,-0.000554809,0.000000000,0.000000000,1,0.250000000,0.340000,0.340000,0.000133202,0.003632553,0.000009366,0.000255414,-0.012302404,0.012302412,0.000936574,0.025541389,0.000000000,0.000000000,0.882598500,0.882598500,7.380960000,4095,4095,4095,4095,4095,4095,0,0,0,0,4095,4095,4095,4095,4095,4095
9500000,9.500000000,0.190675126,-0.001583736,-0.012950419,0.020710026,0.000000000,-0.000060808,0.000000000,0.000000000,1,0.250000000,0.340000,0.340000,0.001691108,0.002074645,0.000118906,0.000145874,-0.001348373,0.001348373,0.011890605,0.014587350,0.000000000,0.000000000,0.882598500,0.882598500,7.380960000,4095,4095,4095,4095,4095,4095,0,0,0,0,4095,4095,4095,4095,4095,4095
9501000,9.501000000,0.190695834,-0.001584004,-0.012950433,0.020710026,0.000000000,-0.000006665,0.000000000,0.000000000,1,0.250000000,0.340000,0.340000,0.001861859,0.001903895,0.000130912,0.000133868,-0.000147785,0.000147785,0.013091193,0.013386762,0.000000000,0.000000000,0.882598500,0.882598500,7.380960000,4095,4095,4095,4095,4095,4095,0,0,0,0,4095,4095,4095,4095,4095,4095
9502000,9.502000000,0.190716543,-0.001584273,-0.012950434,0.020710026,0.000000000,-0.000000730,0.000000000,0.000000000,1,0.250000000,0.340000,0.340000,0.001880573,0.001885180,0.000132228,0.000132552,-0.000016198,0.000016198,0.013222780,0.013255175,0.000000000,0.000000000,0.882598500,0.882598500,7.380960000,4095,4095,4095,4095,4095,4095,0,0,0,0,4095,4095,4095,4095,4095,4095
9503000,9.503000000,0.190737251,-0.001584541,-0.012950434,0.020710026,0.000000000,-0.000000080,0.000000000,0.000000000,1,0.250000000,0.340000,0.340000,0.001882624,0.001883129,0.000132372,0.000132408,-0.000001775,0.000001775,0.013237202,0.013240753,0.000000000,0.000000000,0.882598500,0.882598500,7.380960000,4095,4095,4095,4095,4095,4095,0,0,0,0,4095,4095,4095,4095,4095,4095
9504000,9.504000000,0.190757959,-0.001584809,-0.012950434,0.020710026,0.000000000,-0.000000009,0.000000000,0.000000000,1,0.250000000,0.340000,0.340000,0.001882849,0.001882904,0.000132388,0.000132392,-0.000000195,0.000000195,0.013238783,0.013239172,0.000000000,0.000000000,0.882598500,0.882598500,7.380960000,4095,4095,4095,4095,4095,4095,0,0,0,0,4095,4095,4095,4095,4095,4095
9505000,9.505000000,0.190778668,-0.001585077,-0.012950434,0.020710026,0.000000000,-0.000000001,0.000000000,0.000000000,1,0.250000000,0.340000,0.340000,0.001882874,0.001882880,0.000132390,0.000132390,-0.000000021,0.000000021,0.013238956,0.013238999,0.000000000,0.000000000,0.882598500,0.882598500,7.380960000,4095,4095,4095,4095,4095,4095,0,0,0,0,4095,4095,4095,4095,4095,4095
9506000,9.506000000,0.190799376,-0.001585345,-0.012950434,0.020710026,0.000000000,-0.000000000,0.000000000,0.000000000,1,0.250000000,0.340000,0.340000,0.001882876,0.001882877,0.000132390,0.000132390,-0.000000002,0.000000002,0.013238975,0.013238980,0.000000000,0.000000000,0.882598500,0.882598500,7.380960000,4095,4095,4095,4095,4095,4095,0,0,0,0,4095,4095,4095,4095,4095,4095
9507000,9.507000000,0.190820084,-0.001585614,-0.012950434,0.020710026,0.000000000,-0.000000000,0.000000000,0.000000000,1,0.250000000,0.340000,0.340000,0.001882877,0.001882877,0.000132390,0.000132390,-0.000000000,0.000000000,0.013238977,0.013238978,0.000000000,0.000000000,0.882598500,0.882598500,7.380960000,4095,4095,4095,4095,4095,4095,0,0,0,0,4095,4095,4095,4095,4095,4095
9508000,9.508000000,0.190840792,-0.001585882,-0.012950434,0.020710026,0.000000000,-0.000000000,0.000000000,0.000000000,1,0.250000000,0.340000,0.340000,0.001882877,0.001882877,0.000132390,0.000132390,-0.000000000,0.000000000,0.013238977,0.013238978,0.000000000,0.000000000,0.882598500,0.882598500,7.380960000,4095,4095,4095,4095,4095,4095,0,0,0,0,4095,4095,4095,4095,4095,4095
9509000,9.509000000,0.190861501,-0.001586150,-0.012950434,0.020710026,0.000000000,-0.000000000,0.000000000,0.000000000,1,0.250000000,0.340000,0.340000,0.001882877,0.001882877,0.000132390,0.000132390,-0.000000000,0.000000000,0.013238977,0.013238978,0.000000000,0.000000000,0.882598500,0.882598500,7.380960000,4095,4095,4095,4095,4095,4095,0,0,0,0,4095,4095,4095,4095,4095,4095
9510000,9.510000000,0.190882209,-0.001586418,-0.012950434,0.020710026,0.000000000,-0.000000000,0.000000000,0.000000000,1,0.250000000,0.340000,0.340000,0.001882877,0.001882877,0.000132390,0.000132390,-0.000000000,0.000000000,0.013238977,0.013238978,0.000000000,0.000000000,0.882598500,0.882598500,7.380960000,4095,4095,4095,4095,4095,4095,0,0,0,0,4095,4095,4095,4095,4095,4095
9511000,9.511000000,0.190902917,-0.001586686,-0.012950434,0.020710026,0.000000000,-0.000000000,0.000000000,0.000000000,1,0.250000000,0.340000,0.340000,0.001882877,0.001882877,0.000132390,0.000132390,-0.000000000,0.000000000,0.013238977,0.013238978,0.000000000,0.000000000,0.882598500,0.882598500,7.380960000,4095,4095,4095,4095,4095,4095,0,0,0,0,4095,4095,4095,4095,4095,4095
9512000,9.512000000,0.190923626,-0.001586955,-0.012950434,0.020710026,0.000000000,-0.000000000,0.000000000,0.000000000,1,0.250000000,0.340000,0.340000,0.001882877,0.001882877,0.000132390,0.000132390,-0.000000000,0.000000000,0.013238977,0.013238978,0.000000000,0.000000000,0.882598500,0.882598500,7.380960000,4095,4095,4095,4095,4095,4095,0,0,0,0,4095,4095,4095,4095,4095,4095
9513000,9.513000000,0.190944334,-0.001587223,-0.012950434,0.020710026,0.000000000,-0.000000000,0.000000000,0.000000000,1,0.250000000,0.340000,0.340000,0.001882877,0.001882877,0.000132390,0.000132390,-0.000000000,0.000000000,0.013238977,0.013238978,0.000000000,0.000000000,0.882598500,0.882598500,7.380960000,4095,4095,4095,4095,4095,4095,0,0,0,0,4095,4095,4095,4095,4095,4095
9514000,9.514000000,0.190965042,-0.001587491,-0.012950434,0.020710026,0.000000000,-0.000000000,0.000000000,0.000000000,1,0.250000000,0.340000,0.340000,0.001882877,0.001882877,0.000132390,0.000132390,-0.000000000,-0.000000000,0.013238977,0.013238977,0.000000000,0.000000000,0.882598500,0.882598500,7.380960000,4095,4095,4095,4095,4095,4095,0,0,0,0,4095,4095,4095,4095,4095,4095
9515000,9.515000000,0.190985750,-0.001587759,-0.012950434,0.020710026,0.000000000,-0.000000000,0.000000000,0.000000000,1,0.250000000,0.340000,0.340000,0.001882877,0.001882877,0.000132390,0.000132390,-0.000000000,-0.000000000,0.013238977,0.013238977,0.000000000,0.000000000,0.882598500,0.882598500,7.380960000,4095,4095,4095,4095,4095,4095,0,0,0,0,4095,4095,4095,4095,4095,4095
9516000,9.516000000,0.191006459,-0.001588027,-0.012950434,0.020710026,0.000000000,-0.000000000,0.000000000,0.000000000,1,0.250000000,0.340000,0.340000,0.001882877,0.001882877,0.000132390,0.000132390,-0.000000000,-0.000000000,0.013238977,0.013238977,0.000000000,0.000000000,0.882598500,0.882598500,7.380960000,4095,4095,4095,4095,4095,4095,0,0,0,0,4095,4095,4095,4095,4095,4095
9517000,9.517000000,0.191027167,-0.001588296,-0.012950434,0.020710026,0.000000000,-0.000000000,0.000000000,0.000000000,1,0.250000000,0.340000,0.340000,0.001882877,0.001882877,0.000132390,0.000132390,-0.000000000,-0.000000000,0.013238977,0.013238977,0.000000000,0.000000000,0.882598500,0.882598500,7.380960000,4095,4095,4095,4095,4095,4095,0,0,0,0,4095,4095,4095,4095,4095,4095
9518000,9.518000000,0.191047875,-0.001588564,-0.012950434,0.020710026,0.000000000,-0.000000000,0.002400000,0.002400000,1,0.187500000,0.224800,0.455200,0.001882877,0.001882877,0.000132390,0.000132390,-0.000000000,-0.000000000,0.013238977,0.013238977,0.000000000,0.000000000,0.882598500,0.882598500,7.380960000,4095,4095,4095,4095,4095,4095,0,0,0,4095,4095,4095,4095,4095,4095,4095
9519000,9.519000000,0.191068547,-0.001588831,-0.012828772,0.020709638,0.000000000,0.146827095,0.000000000,0.000000000,1,0.250000000,0.424000,0.256000,0.074820951,0.082332569,-0.005260848,0.005789009,-0.539323786,0.565661895,-0.526084808,0.578900872,0.000000000,0.000000000,0.882598500,0.882598500,7.380960000,4095,4095,4095,4095,4095,4095,0,0,0,0,4095,4095,4095,4095,4095,4095
9520000,9.520000000,0.191089144,-0.001589095,-0.012826706,0.020562538,0.000000000,-0.046185301,0.000000000,0.000000000,1,0.250000000,0.340000,0.340000,0.187057276,0.179525874,0.013152465,-0.012622913,1.045879222,-1.072357177,1.315246472,-1.262291301,0.241831622,0.191832319,0.882598500,0.882598500,7.380960000,4095,4095,4095,4095,4095,4095,0,0,0,0,4095,4095,4095,4095,4095,4095
9521000,9.521000000,0.191109852,-0.001589361,-0.012836883,0.020710022,0.000000000,-0.005062018,0.000000000,0.000000000,1,0.250000000,0.340000,0.340000,0.014061139,0.017866565,-0.000988674,0.001256243,-0.112106359,0.112385308,-0.098867381,0.125624286,0.000000000,0.000000000,0.882598500,0.882598500,7.380960000,4095,4095,4095,4095,4095,4095,0,0,0,0,4095,4095,4095,4095,4095,4095
9522000,9.522000000,0.191130560,-0.001589627,-0.012837998,0.020710026,0.000000000,-0.000554809,0.000000000,0.000000000,1,0.250000000,0.340000,0.340000,0.000133202,0.003632553,0.000009366,0.000255414,-0.012302404,0.012302412,0.000936574,0.025541389,0.000000000,0.000000000,0.882598500,0.882598500,7.380960000,4095,4095,4095,4095,4095,4095,0,0,0,0,4095,4095,4095,4095,4095,4095
9523000,9.523000000,0.191151269,-0.001589892,-0.012838120,0.020710026,0.000000000,-0.000060808,0.000000000,0.000000000,1,0.250000000,0.340000,0.340000,0.001691108,0.002074645,0.000118906,0.000145874,-0.001348373,0.001348373,0.011890605,0.014587350,0.000000000,0.000000000,0.882598500,0.882598500,7.380960000,4095,4095,4095,4095,4095,4095,0,0,0,0,4095,4095,4095,4095,4095,4095
9524000,9.524000000,0.191171977,-0.001590158,-0.012838134,0.020710026,0.000000000,-0.000006665,0.000000000,0.000000000,1,0.250000000,0.340000,0.340000,0.001861859,0.001903895,0.000130912,0.000133868,-0.000147785,0.000147785,0.013091193,0.013386762,0.000000000,0.000000000,0.882598500,0.882598500,7.380960000,4095,4095,4095,4095,4095,4095,0,0,0,0,4095,4095,4095,4095,4095,4095
9525000,9.525000000,0.191192685,-0.001590424,-0.012838135,0.020710026,0.000000000,-0.000000730,0.000000000,0.000000000,1,0.250000000,0.340000,0.340000,0.001880573,0.001885180,0.000132228,0.000132552,-0.000016198,0.000016198,0.013222780,0.013255175,0.000000000,0.000000000,0.882598500,0.882598500,7.380960000,4095,4095,4095,4095,4095,4095,0,0,0,0,4095,4095,4095,4095,4095,4095
9526000,9.526000000,0.191213394,-0.001590690,-0.012838135,0.020710026,0.000000000,-0.000000080,0.000000000,0.000000000,1,0.250000000,0.340000,0.340000,0.001882624,0.001883129,0.000132372,0.000132408,-0.000001775,0.000001775,0.013237202,0.013240753,0.000000000,0.000000000,0.882598500,0.882598500,7.380960000,4095,4095,4095,4095,4095,4095,0,0,0,0,4095,4095,4095,4095,4095,4095
9527000,9.527000000,0.191234102,-0.001590956,-0.012838135,0.020710026,0.000000000,-0.000000009,0.000000000,0.000000000,1,0.250000000,0.340000,0.340000,0.001882849,0.001882904,0.000132388,0.000132392,-0.000000195,0.000000195,0.013238783,0.013239172,0.000000000,0.000000000,0.882598500,0.882598500,7.380960000,4095,4095,4095,4095,4095,4095,0,0,0,0,4095,4095,4095,4095,4095,4095
9528000,9.528000000,0.191254810,-0.001591222,-0.012838135,0.020710026,0.000000000,-0.000000001,0.000000000,0.000000000,1,0.250000000,0.340000,0.340000,0.001882874,0.001882880,0.000132390,0.000132390,-0.000000021,0.000000021,0.013238956,0.013238999,0.000000000,0.000000000,0.882598500,0.882598500,7.380960000,4095,4095,4095,4095,4095,4095,0,0,0,0,4095,4095,4095,4095,4095,4095
9529000,9.529000000,0.191275519,-0.001591488,-0.012838135,0.020710026,0.000000000,-0.000000000,0.000000000,0.000000000,1,0.250000000,0.340000,0.340000,0.001882876,0.001882877,0.000132390,0.000132390,-0.000000002,0.000000002,0.013238975,0.013238980,0.000000000,0.000000000,0.882598500,0.882598500,7.380960000,4095,4095,4095,4095,4095,4095,0,0,0,0,4095,4095,4095,4095,4095,4095
9530000,9.530000000,0.191296227,-0.001591754,-0.012838135,0.020710026,0.000000000,-0.000000000,0.000000000,0.000000000,1,0.250000000,0.340000,0.340000,0.001882877,0.001882877,0.000132390,0.000132390,-0.000000000,0.000000000,0.013238977,0.013238978,0.000000000,0.000000000,0.882598500,0.882598500,7.380960000,4095,4095,4095,4095,4095,4095,0,0,0,0,4095,4095,4095,4095,4095,4095
9531000,9.531000000,0.191316935,-0.001592019,-0.012838135,0.020710026,0.000000000,-0.000000000,0.000000000,0.000000000,1,0.250000000,0.340000,0.340000,0.001882877,0.001882877,0.000132390,0.000132390,-0.000000000,0.000000000,0.013238977,0.013238978,0.000000000,0.000000000,0.882598500,0.882598500,7.380960000,4095,4095,4095,4095,4095,4095,0,0,0,0,4095,4095,4095,4095,4095,4095
9532000,9.532000000,0.191337644,-0.001592285,-0.012838135,0.020710026,0.000000000,-0.000000000,0.000000000,0.000000000,1,0.250000000,0.340000,0.340000,0.001882877,0.001882877,0.000132390,0.000132390,-0.000000000,0.000000000,0.013238977,0.013238978,0.000000000,0.000000000,0.882598500,0.882598500,7.380960000,4095,4095,4095,4095,4095,4095,0,0,0,0,4095,4095,4095,4095,4095,4095
9533000,9.533000000,0.191358352,-0.001592551,-0.012838135,0.020710026,0.000000000,-0.000000000,0.000000000,0.000000000,1,0.250000000,0.340000,0.340000,0.001882877,0.001882877,0.000132390,0.000132390,-0.000000000,0.000000000,0.013238977,0.013238978,0.000000000,0.000000000,0.882598500,0.882598500,7.380960000,4095,4095,4095,4095,4095,4095,0,0,0,0,4095,4095,4095,4095,4095,4095
9534000,9.534000000,0.191379060,-0.001592817,-0.012838135,0.020710026,0.000000000,-0.000000000,0.000000000,0.000000000,1,0.250000000,0.340000,0.340000,0.001882877,0.001882877,0.000132390,0.000132390,-0.000000000,0.000000000,0.013238977,0.013238978,0.000000000,0.000000000,0.882598500,0.882598500,7.380960000,4095,4095,4095,4095,4095,4095,0,0,0,0,4095,4095,4095,4095,4095,4095
9535000,9.535000000,0.191399769,-0.001593083,-0.012838135,0.020710026,0.000000000,-0.000000000,0.000000000,0.000000000,1,0.250000000,0.340000,0.340000,0.001882877,0.001882877,0.000132390,0.000132390,-0.000000000,0.000000000,0.013238977,0.013238978,0.000000000,0.000000000,0.882598500,0.882598500,7.380960000,4095,4095,4095,4095,4095,4095,0,0,0,0,4095,4095,4095,4095,4095,4095
